RA,ANO,NOME,FASE,TURMA,GENERO,IDADE,ANO_INGRESSO,INSTITUICAO_ENSINO,ESCOLA,STATUS_ATIVO,PEDRA,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,FASE_IDEAL,DEFASAGEM,PONTO_VIRADA,INDICADO_BOLSA,NOTA_MAT,NOTA_PORT,NOTA_ING,CG,CF,CT,QTDE_AVAL,REC_PSICO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,FASE_IDEAL_NUM,FASE_NUM,IAA_FLAG_ZERO,IEG_FLAG_ZERO,IPS_FLAG_ZERO,IDA_FLAG_ZERO,IPV_FLAG_ZERO,IAN_FLAG_ZERO,INDE_OUTLIER,IAN_OUTLIER,IDA_OUTLIER,IEG_OUTLIER,IAA_OUTLIER,IPS_OUTLIER,IPP_OUTLIER,IPV_OUTLIER
RA-1217,2023,Aluno-1217,FASE 6,6L,Feminino,17.0,2023,Pública,,,Ágata,6.064625,5.0,5.9,7.9,0.0,5.63,7.65625,7.38,Fase 7 (3° EM),-1,,,7.0,4.0,6.7,,,,4.0,,,,,7.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-92,2023,Aluno-92,FASE 6,6L,Feminino,,2016,Privada - Programa de Apadrinhamento,,,Ametista,7.375916667,5.0,6.7,9.4,9.6,5.63,7.1875,7.045,Fase 7 (3° EM),-1,,,8.7,4.8,6.7,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-96,2023,Aluno-96,FASE 6,6L,Masculino,17.0,2021,Privada - Programa de Apadrinhamento,,,Ametista,7.610791667,5.0,6.4,8.9,9.6,7.52,7.65625,7.84,Fase 7 (3° EM),-1,,,6.8,4.8,7.7,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1218,2023,Aluno-1218,FASE 6,6L,Masculino,17.0,2023,Pública,,,Ágata,6.8265,5.0,5.3,9.2,7.5,5.0,7.5,7.1325,Fase 7 (3° EM),-1,,,6.7,3.5,5.7,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1219,2023,Aluno-1219,FASE 6,6L,Feminino,,2023,Pública,,,Ametista,7.215141667,10.0,6.3,6.5,8.8,5.63,7.34375,7.38,Fase 6 (2° EM),0,,,7.2,5.5,6.3,,,,4.0,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1220,2023,Aluno-1220,FASE 6,6L,Feminino,17.0,2023,Pública,,,Ágata,6.46725,5.0,6.8,9.0,0.0,5.0,7.8125,7.63,Fase 7 (3° EM),-1,,,8.8,5.3,6.3,,,,4.0,,,,,7.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-84,2023,Aluno-84,FASE 6,6L,Feminino,,2018,Privada - Programa de Apadrinhamento,,,Ágata,6.034416667,5.0,6.0,8.8,0.0,2.52,7.8125,7.6725,Fase 8 (Universitários),-2,,,6.8,5.8,5.5,,,,4.0,,,,,8.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-99,2023,Aluno-99,FASE 6,6L,Masculino,17.0,2019,Pública,,,Ágata,6.68045,5.0,4.5,8.3,7.9,5.63,7.8125,7.4225,Fase 7 (3° EM),-1,,,4.7,4.0,4.8,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-87,2023,Aluno-87,FASE 6,6L,Masculino,16.0,2021,Privada - Programa de Apadrinhamento,,,Topázio,8.6625,10.0,9.3,10.0,7.5,5.63,8.125,8.385,Fase 6 (2° EM),0,,,9.5,8.7,9.7,,,,4.0,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-89,2023,Aluno-89,FASE 6,6L,Masculino,17.0,2021,Pública,,,Ágata,6.700775,5.0,5.1,8.1,8.3,5.0,7.34375,7.465,Fase 7 (3° EM),-1,,,6.3,2.3,6.7,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1221,2023,Aluno-1221,FASE 7,7A,Feminino,22.0,2023,Concluiu o 3º EM,,,Topázio,8.027466667,5.0,8.7,9.1,9.2,6.26,8.0,8.09,Fase 8 (Universitários),-1,,,8.2,8.0,10.0,,,,4.0,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-27,2023,Aluno-27,FASE 7,7A,Masculino,,2016,Privada - Programa de Apadrinhamento,,,Ametista,7.921266667,10.0,6.9,7.7,6.7,6.89,8.625,8.8825,Fase 7 (3° EM),0,,,7.0,5.8,8.0,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1222,2023,Aluno-1222,FASE 7,7A,Feminino,,2023,Nenhuma das opções acima,,,Ametista,7.026466667,5.0,6.8,10.0,7.1,5.63,6.875,6.005,Fase 8 (Universitários),-1,,,5.0,6.5,9.0,,,,4.0,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-32,2023,Aluno-32,FASE 7,7A,Feminino,,2018,Privada - Programa de Apadrinhamento,,,Ágata,6.716666667,10.0,7.9,8.2,0.0,3.77,7.375,6.8775,Fase 7 (3° EM),0,,,9.0,5.8,9.0,,,,4.0,,,,,7.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-19,2023,Aluno-19,FASE 7,7A,Feminino,19.0,2022,Nenhuma das opções acima,,,Ametista,7.710866667,5.0,7.8,9.4,7.9,5.63,7.75,8.1725,Fase 8 (Universitários),-1,,,7.7,7.0,8.8,,,,4.0,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-62,2023,Aluno-62,FASE 7,7A,Feminino,17.0,2022,Pública,,,Ametista,7.610333333,10.0,7.5,9.8,0.0,6.89,8.25,8.215,Fase 7 (3° EM),0,,,9.3,6.8,6.3,,,,4.0,,,,,7.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-1223,2023,Aluno-1223,FASE 7,7A,Masculino,,2023,Pública,,,Topázio,8.187766667,10.0,9.0,9.3,8.8,5.0,6.875,7.2925,Fase 7 (3° EM),0,,,9.5,8.3,9.3,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-38,2023,Aluno-38,FASE 7,7A,Feminino,17.0,2017,Privada - Programa de Apadrinhamento,,,Topázio,8.835333333,10.0,7.7,9.7,9.6,7.52,8.75,8.8825,Fase 7 (3° EM),0,,,8.2,8.8,6.0,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1224,2023,Aluno-1224,FASE 7,7A,Masculino,,2023,Concluiu o 3º EM,,,Ametista,7.5524,5.0,8.0,9.4,8.3,5.0,7.125,7.6325,Fase 8 (Universitários),-1,,,8.2,6.3,9.5,,,,4.0,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-39,2023,Aluno-39,FASE 7,7A,Feminino,17.0,2017,Privada - Programa de Apadrinhamento,,,Topázio,8.710333333,10.0,7.8,9.1,9.6,7.52,8.75,8.7575,Fase 7 (3° EM),0,,,8.3,7.8,7.2,,,,4.0,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1225,2023,Aluno-1225,FASE 7,7E,Feminino,18.0,2023,Concluiu o 3º EM,,,,,5.0,,,7.5,2.52,,,Fase 8 (Universitários),-1,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-76,2023,Aluno-76,FASE 7,7E,Feminino,15.0,2017,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,10.0,2.52,,,Fase 5 (1° EM),2,,,,,,,,,,,,,,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-26,2023,Aluno-26,FASE 7,7E,Masculino,,2022,Privada *Parcerias com Bolsa 100%,,,,,5.0,,,0.0,7.52,,,Fase 8 (Universitários),-1,,,,,,,,,,,,,,8.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-1226,2023,Aluno-1226,FASE 7,7E,Feminino,,2023,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,9.2,7.52,,,Fase 6 (2° EM),1,,,,,,,,,,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-93,2023,Aluno-93,FASE 7,7E,Feminino,16.0,2016,Privada - Programa de Apadrinhamento,,,,,10.0,,,7.9,3.14,,,Fase 6 (2° EM),1,,,,,,,,,,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-119,2023,Aluno-119,FASE 7,7E,Feminino,15.0,2016,Privada - Programa de Apadrinhamento,,,,,10.0,,,6.7,2.52,,,Fase 5 (1° EM),2,,,,,,,,,,,,,,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1227,2023,Aluno-1227,FASE 7,7E,Feminino,16.0,2023,Privada - Programa de Apadrinhamento,,,,,10.0,,,9.2,2.52,,,Fase 6 (2° EM),1,,,,,,,,,,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1228,2023,Aluno-1228,FASE 7,7E,Feminino,17.0,2023,Privada - Programa de Apadrinhamento,,,,,10.0,,,7.5,2.52,,,Fase 7 (3° EM),0,,,,,,,,,,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1229,2023,Aluno-1229,FASE 7,7E,Feminino,,2023,Privada - Programa de Apadrinhamento,,,,,10.0,,,8.3,7.52,,,Fase 6 (2° EM),1,,,,,,,,,,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-98,2023,Aluno-98,FASE 7,7E,Feminino,15.0,2017,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,7.9,2.52,,,Fase 5 (1° EM),2,,,,,,,,,,,,,,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-172,2023,Aluno-172,FASE 7,7E,Feminino,15.0,2018,Privada - Programa de Apadrinhamento,,,,,10.0,,,0.0,3.77,,,Fase 5 (1° EM),2,,,,,,,,,,,,,,5.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-86,2023,Aluno-86,FASE 7,7E,Masculino,,2016,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,8.3,6.89,,,Fase 7 (3° EM),0,,,,,,,,,,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1230,2023,Aluno-1230,FASE 7,7E,Feminino,16.0,2021,Privada - Programa de Apadrinhamento,,,,,10.0,,,0.0,2.52,,,Fase 6 (2° EM),1,,,,,,,,,,,,,,6.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-1231,2023,Aluno-1231,FASE 8,8A,Masculino,22.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1232,2023,Aluno-1232,FASE 8,8A,Masculino,21.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1233,2023,Aluno-1233,FASE 8,8A,Feminino,22.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1234,2023,Aluno-1234,FASE 8,8A,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1235,2023,Aluno-1235,FASE 8,8A,Masculino,21.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1236,2023,Aluno-1236,FASE 8,8A,Feminino,21.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1237,2023,Aluno-1237,FASE 8,8A,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1238,2023,Aluno-1238,FASE 8,8A,Feminino,21.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1239,2023,Aluno-1239,FASE 8,8B,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1240,2023,Aluno-1240,FASE 8,8B,Masculino,20.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1241,2023,Aluno-1241,FASE 8,8B,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1242,2023,Aluno-1242,FASE 8,8B,Feminino,19.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1243,2023,Aluno-1243,FASE 8,8B,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1244,2023,Aluno-1244,FASE 8,8B,Feminino,20.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1245,2023,Aluno-1245,FASE 8,8B,Masculino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1246,2023,Aluno-1246,FASE 8,8B,Feminino,20.0,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1247,2023,Aluno-1247,FASE 8,8B,Feminino,21.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1248,2023,Aluno-1248,FASE 8,8B,Masculino,20.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1249,2023,Aluno-1249,FASE 8,8B,Masculino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1250,2023,Aluno-1250,FASE 8,8B,Masculino,,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1251,2023,Aluno-1251,FASE 8,8B,Feminino,20.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1252,2023,Aluno-1252,FASE 8,8B,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1253,2023,Aluno-1253,FASE 8,8D,Feminino,23.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1254,2023,Aluno-1254,FASE 8,8D,Masculino,19.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1255,2023,Aluno-1255,FASE 8,8D,Masculino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1256,2023,Aluno-1256,FASE 8,8D,Feminino,18.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1257,2023,Aluno-1257,FASE 8,8D,Masculino,18.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1258,2023,Aluno-1258,FASE 8,8D,Masculino,24.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1259,2023,Aluno-1259,FASE 8,8D,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1260,2023,Aluno-1260,FASE 8,8D,Masculino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1261,2023,Aluno-1261,FASE 8,8D,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1262,2023,Aluno-1262,FASE 8,8D,Feminino,19.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1263,2023,Aluno-1263,FASE 8,8D,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1264,2023,Aluno-1264,FASE 8,8D,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1265,2023,Aluno-1265,FASE 8,8D,Masculino,,2022,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1266,2023,Aluno-1266,FASE 8,8D,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1267,2023,Aluno-1267,FASE 8,8D,Feminino,22.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1268,2023,Aluno-1268,FASE 8,8D,Masculino,19.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-14,2023,Aluno-14,FASE 8,8E,Masculino,21.0,2022,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-13,2023,Aluno-13,FASE 8,8E,Masculino,18.0,2016,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-12,2023,Aluno-12,FASE 8,8E,Feminino,18.0,2020,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-7,2023,Aluno-7,FASE 8,8E,Masculino,,2017,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-6,2023,Aluno-6,FASE 8,8E,Feminino,,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-5,2023,Aluno-5,FASE 8,8E,Feminino,,2016,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1,2023,Aluno-1,FASE 8,8E,Feminino,,2016,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-36,2023,Aluno-36,FASE 8,8E,Feminino,18.0,2019,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-35,2023,Aluno-35,FASE 8,8E,Feminino,18.0,2019,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-34,2023,Aluno-34,FASE 8,8E,Masculino,,2016,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-31,2023,Aluno-31,FASE 8,8E,Feminino,18.0,2019,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-23,2023,Aluno-23,FASE 8,8E,Masculino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 7 (3° EM),1,,,,,,,,,,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-88,2023,Aluno-88,FASE 8,8E,Masculino,18.0,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1269,2023,Aluno-1269,FASE 8,8E,Feminino,18.0,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-49,2023,Aluno-49,FASE 8,8E,Feminino,18.0,2022,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1270,2023,Aluno-1270,FASE 8,8E,Feminino,19.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-29,2023,Aluno-29,FASE 8,8E,Masculino,,2022,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-17,2023,Aluno-17,FASE 8,8E,Masculino,,2022,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-21,2023,Aluno-21,FASE 8,8E,Masculino,19.0,2022,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-25,2023,Aluno-25,FASE 8,8E,Feminino,18.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-2,2023,Aluno-2,FASE 8,8E,Feminino,18.0,2017,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1271,2023,Aluno-1271,FASE 8,8E,Feminino,18.0,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1272,2023,Aluno-1272,FASE 8,8E,Feminino,,2021,Privada *Parcerias com Bolsa 100%,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1273,2023,Aluno-1273,FASE 8,8E,Feminino,17.0,2023,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 7 (3° EM),1,,,,,,,,,,,,,,7.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1274,2023,Aluno-1274,FASE 8,8E,Feminino,,2021,Privada - Pagamento por *Empresa Parceira,,,,,10.0,,,,,,,Fase 8 (Universitários),0,,,,,,,,,,,,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1275,2024,Aluno-1275,ALFA,ALFA A - G0/G1,Masculino,8.0,2024,Pública,EE Chácara Florida II,Cursando,Ametista,7.611366666700001,10.0,8.0,8.6666666665,10.002,6.26,5.625,5.446666667,ALFA (1° e 2° ano),0,,,10.0,6.0,,,,,3.0,,,,,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RA-1276,2024,Aluno-1276,ALFA,ALFA A - G0/G1,Feminino,8.0,2024,Pública,EE Chácara Florida II,Cursando,Topázio,8.002866666700001,10.0,8.0,9.3333333335,10.002,3.76,7.5,7.05,ALFA (1° e 2° ano),0,,,10.0,6.0,,,,,3.0,,,,,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
